UFC_Page,cards,date,fights,fighter_1_Fighter,fighter_1_KD,fighter_1_Sig_Strike_Landed,fighter_1_Sig_Strike_Attempts,fighter_1_Sig_Strike_Percent,fighter_1_Strike_Landed,fighter_1_Strike_Attempts,fighter_1_TD_Landed,fighter_1_TD_Attempts,fighter_1_TD_Percent,fighter_1_Sub_Attempts,fighter_1_Pass,fighter_1_Rev,fighter_2_Fighter,fighter_2_KD,fighter_2_Sig_Strike_Landed,fighter_2_Sig_Strike_Attempts,fighter_2_Sig_Strike_Percent,fighter_2_Strike_Landed,fighter_2_Strike_Attempts,fighter_2_TD_Landed,fighter_2_TD_Attempts,fighter_2_TD_Percent,fighter_2_Sub_Attempts,fighter_2_Pass,fighter_2_Rev,method,round_finished,time,time_format,referee,fighter_1_res,fighter_2_res,weight_class
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/0cbeda449bc94af7,Horacio Gutierrez,0,10,38,0.26,16,45,0,0,NA,0,0,NA,Enrique Barzola,0,38,71,0.53,173,221,5,9,0.55,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd + OT (5-5-5-5),Mario Yamasaki,L,W,Ultimate Fighter Latin America 2 Lightweight Tournament Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/4e3611c9a9e20ff0,Efrain Escudero,0,24,63,0.38,56,101,2,7,0.28,0,0,NA,Leandro Silva,0,35,89,0.39,47,103,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/83b32e9300fec365,Erik Perez,0,31,92,0.33,109,172,1,2,0.5,0,0,NA,Taylor Lapilus,1,20,78,0.25,23,82,0,1,0,1,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/2a702055a79d95a7,Hector Urbina,0,10,25,0.4,16,31,0,0,NA,3,0,NA,Bartosz Fabinski,0,25,39,0.64,89,118,6,11,0.54,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/4339e30a856c1da8,Alejandro Perez,0,39,91,0.42,42,94,0,0,NA,0,0,NA,Scott Jorgensen,0,11,37,0.29,11,37,2,6,0.33,0,0,NA,KO/TKO,2,4:26,3 Rnd (5-5-5),Gary Copeland,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/f5eae75fc240aaa6,Gabriel Benitez,0,11,26,0.42,11,26,0,0,NA,0,0,NA,Andre Fili,1,16,42,0.38,16,42,1,1,1,0,0,NA,KO/TKO,1,3:13,3 Rnd (5-5-5),John McCarthy,L,W,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/44502b8c5546fb12,Vernon Ramos Ho,0,2,8,0.25,2,8,0,0,NA,0,0,NA,Alvaro Herrera Mendoza,1,4,9,0.44,4,9,0,0,NA,0,0,NA,KO/TKO,1,0:30,3 Rnd (5-5-5),Dan Miragliotta,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/84d89d2f36d07dc0,Cesar Arzamendia,0,16,46,0.34,23,54,3,4,0.75,0,0,NA,Marco Polo Reyes,1,10,31,0.32,15,36,0,0,NA,0,0,NA,KO/TKO,1,3:42,3 Rnd (5-5-5),Mario Yamasaki,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/d6482fcb69b04904,Valmir Lazaro,0,41,102,0.4,60,123,0,0,NA,0,0,NA,Michel Prazeres,0,20,53,0.37,27,60,1,14,0.07,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Gary Copeland,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/08af25ef4252b138,Ronda Rousey,0,17,65,0.26,21,69,0,1,0,0,0,NA,Holly Holm,1,38,53,0.71,38,53,1,1,1,0,0,NA,KO/TKO,2,0:59,5 Rnd (5-5-5-5-5),Herb Dean,L,W,UFC Women's Bantamweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/391d458db6dae33b,Joanna Jedrzejczyk,0,220,441,0.49,227,448,0,0,NA,0,0,NA,Valerie Letourneau,0,103,321,0.32,120,341,1,5,0.2,0,0,NA,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Steve Perceval,W,L,UFC Women's Strawweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/27a6a6d4e3f8be75,Mark Hunt,1,12,18,0.66,13,19,0,0,NA,0,0,NA,Antonio Silva,0,9,17,0.52,9,17,0,0,NA,0,0,NA,KO/TKO,1,3:41,3 Rnd (5-5-5),John Sharp,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/766dc3c5592b4d0d,Uriah Hall,0,45,94,0.47000000000000003,58,107,0,1,0,0,1,NA,Robert Whittaker,0,67,144,0.46,108,186,1,2,0.5,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Perceval,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/98301c092f00cb01,Stefan Struve,0,33,58,0.56,34,59,1,1,1,0,0,NA,Jared Rosholt,0,16,37,0.43,38,59,4,7,0.5700000000000001,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,L,W,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/0f85a1d9ce42d13e,Jake Matthews,0,62,98,0.63,96,136,1,3,0.33,0,0,NA,Akbarh Arreola,1,21,41,0.51,33,55,0,0,NA,0,0,NA,TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),Greg Kleynjans,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/77185ff8b4dade6a,Kyle Noke,1,23,43,0.53,24,44,0,0,NA,0,0,NA,Peter Sobotta,0,2,6,0.33,2,6,0,0,NA,0,0,NA,KO/TKO,1,2:01,3 Rnd (5-5-5),Steve Perceval,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/1dfbdd569585812f,Anthony Perosh,0,6,32,0.18,7,33,0,0,NA,0,0,NA,Gian Villante,1,19,34,0.55,19,34,0,0,NA,0,0,NA,KO/TKO,1,2:56,3 Rnd (5-5-5),Greg Kleynjans,L,W,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/f602cc168383432f,Richie Vaculik,0,63,156,0.4,82,176,3,3,1,0,0,NA,Danny Martinez,0,54,171,0.31,90,213,9,12,0.75,0,1,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John Sharp,L,W,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/d5149f02b1ee7dc6,Daniel Kelly,0,63,121,0.52,115,176,5,13,0.38,0,0,NA,Steve Montgomery,0,77,191,0.4,89,204,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/f281a6775bccb8df,Richard Walsh,0,93,170,0.54,132,214,0,0,NA,0,0,NA,Steve Kennedy,0,38,102,0.37,61,128,3,8,0.37,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John Sharp,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/d20dc2d68305fc31,James Moontasri,1,11,21,0.52,13,23,0,0,NA,0,0,NA,Anton Zafir,0,17,25,0.68,31,40,1,3,0.33,0,0,NA,KO/TKO,1,4:36,3 Rnd (5-5-5),Steve Perceval,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d04923f2db59b7f,"November 14, 2015",http://ufcstats.com/fight-details/15aced6a6a61df90,Ben Nguyen,0,11,18,0.61,20,37,0,0,NA,2,0,NA,Ryan Benoit,0,1,6,0.16,1,6,0,1,0,0,0,NA,Submission,1,2:35,3 Rnd (5-5-5),Greg Kleynjans,W,L,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/93c4b798134c71d4,Vitor Belfort,1,6,11,0.54,6,11,0,0,NA,0,0,NA,Dan Henderson,0,3,3,1,3,3,0,0,NA,0,0,NA,KO/TKO,1,2:07,5 Rnd (5-5-5-5-5),Mario Yamasaki,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/2be2c9ddfbee0cd4,Glover Teixeira,0,54,102,0.52,59,107,0,1,0,0,0,NA,Patrick Cummins,0,33,90,0.36,38,95,4,6,0.66,0,0,NA,KO/TKO,2,1:12,3 Rnd (5-5-5),Herb Dean,W,L,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/3c6659f1b09760ba,Thomas Almeida,1,24,50,0.48,26,52,0,0,NA,0,0,NA,Anthony Birchak,0,27,91,0.29,27,91,0,5,0,0,0,NA,KO/TKO,1,4:24,3 Rnd (5-5-5),Keith Peterson,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/a637cd1012af870f,Alex Oliveira,1,42,109,0.38,54,121,0,4,0,0,0,NA,Piotr Hallmann,0,36,71,0.5,79,117,1,2,0.5,0,0,NA,KO/TKO,3,0:51,3 Rnd (5-5-5),Mario Yamasaki,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/f0b151cc6c91b259,Gilbert Burns,0,28,77,0.36,29,78,2,5,0.4,0,0,NA,Rashid Magomedov,2,80,145,0.55,94,160,2,2,1,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/0339f66f18a3e0bf,Fabio Maldonado,0,26,54,0.48,49,78,0,0,NA,0,0,NA,Corey Anderson,0,60,134,0.44,97,185,6,15,0.4,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,L,W,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/37c732554828dcc3,Gleison Tibau,0,3,5,0.6,6,8,2,3,0.66,1,0,NA,Abel Trujillo,0,0,0,NA,5,5,0,0,NA,0,0,NA,DQ,1,1:45,3 Rnd (5-5-5),Keith Peterson,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/dc4f7eaaa2c9d450,Yan Cabral,0,31,65,0.47000000000000003,41,79,3,6,0.5,0,0,NA,Johnny Case,1,74,159,0.46,90,177,0,0,NA,0,2,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/b21e4b6c4126c782,Clay Guida,0,3,11,0.27,3,11,1,1,1,0,0,NA,Thiago Tavares,0,2,7,0.28,2,7,0,0,NA,1,0,NA,Submission,1,0:39,3 Rnd (5-5-5),Mario Yamasaki,L,W,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/6d9f6f7004c791d5,Edimilson Souza,1,19,35,0.54,24,40,0,0,NA,0,0,NA,Chas Skelly,0,7,18,0.38,11,24,2,3,0.66,2,0,NA,Submission,2,1:56,3 Rnd (5-5-5),Herb Dean,L,W,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/4ff0075d932d5b14,Viscardi Andrade,0,78,183,0.42,80,186,0,2,0,0,0,NA,Gasan Umalatov,0,38,102,0.37,40,107,0,1,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Eduardo Herdy,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/d2198a7ae05b24c1,Pedro Munhoz,0,66,183,0.36,67,184,0,7,0,0,0,NA,Jimmie Rivera,0,96,233,0.41000000000000003,98,235,0,3,0,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,L,W,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/5345f86680378fc1,"November 07, 2015",http://ufcstats.com/fight-details/e5461559114e30ff,Bruno Rodrigues,1,27,79,0.34,49,103,0,0,NA,0,0,NA,Matheus Nicolau Pereira,2,46,77,0.59,81,120,3,4,0.75,3,0,NA,Submission,3,3:27,3 Rnd (5-5-5),Eduardo Herdy,L,W,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/f3155a94ca420126,"October 24, 2015",http://ufcstats.com/fight-details/8d1559bbcea7e92a,Paddy Holohan,0,16,40,0.4,31,56,4,9,0.44,0,1,NA,Louis Smolka,0,59,89,0.66,66,97,0,2,0,2,2,NA,Submission,2,4:09,3 Rnd (5-5-5),Marc Goddard,L,W,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/f3155a94ca420126,"October 24, 2015",http://ufcstats.com/fight-details/5ae114b3fdef6d2f,Norman Parke,0,47,145,0.32,56,154,1,6,0.16,0,0,NA,Reza Madadi,0,33,95,0.34,40,104,1,12,0.08,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/f3155a94ca420126,"October 24, 2015",http://ufcstats.com/fight-details/2e0ae17a22a6f824,Nicolas Dalby,0,84,170,0.49,111,197,2,4,0.5,0,0,NA,Darren Till,1,49,88,0.55,49,88,0,3,0,0,0,NA,Decision - Majority,3,5:00,3 Rnd (5-5-5),Marc Goddard,D,D,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/f3155a94ca420126,"October 24, 2015",http://ufcstats.com/fight-details/a1569926652ebc36,Neil Seery,0,38,95,0.4,47,105,2,5,0.4,2,1,NA,Jon Delos Reyes,0,25,74,0.33,26,75,3,4,0.75,0,0,NA,Submission,2,4:12,3 Rnd (5-5-5),Kevin Sataki,W,L,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/f3155a94ca420126,"October 24, 2015",http://ufcstats.com/fight-details/665a35fcac41d277,Stevie Ray,0,48,150,0.32,53,156,1,1,1,0,0,NA,Mickael Lebout,0,27,139,0.19,29,142,0,3,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/f3155a94ca420126,"October 24, 2015",http://ufcstats.com/fight-details/475a41d83edd47dd,Aisling Daly,0,59,105,0.56,166,216,2,5,0.4,0,0,NA,Ericka Almeida,0,19,44,0.43,57,91,1,1,1,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Piotr Michalak,W,L,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/f3155a94ca420126,"October 24, 2015",http://ufcstats.com/fight-details/3e39829aedc9346f,Scott Askham,0,22,67,0.32,38,83,0,1,0,1,0,NA,Krzysztof Jotko,0,38,101,0.37,107,176,2,3,0.66,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Kevin Sataki,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/f3155a94ca420126,"October 24, 2015",http://ufcstats.com/fight-details/2ad291d61792fd7d,Cathal Pendred,0,5,24,0.2,8,28,0,1,0,0,0,NA,Tom Breese,1,23,35,0.65,24,36,0,0,NA,0,0,NA,KO/TKO,1,4:37,3 Rnd (5-5-5),Leon Roberts,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/f3155a94ca420126,"October 24, 2015",http://ufcstats.com/fight-details/cf3a93dd5460593c,Darren Elkins,0,40,130,0.3,112,212,7,11,0.63,2,0,NA,Robert Whiteford,0,23,63,0.36,41,82,1,1,1,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/f3155a94ca420126,"October 24, 2015",http://ufcstats.com/fight-details/43313a340ff0d2b5,Bubba Bush,0,8,14,0.5700000000000001,31,41,3,6,0.5,0,0,NA,Garreth McLellan,0,97,133,0.72,163,206,2,5,0.4,1,0,NA,KO/TKO,3,4:58,3 Rnd (5-5-5),Piotr Michalak,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/f5de8b2c81e91129,Daniel Cormier,0,140,283,0.49,219,364,1,5,0.2,0,0,NA,Alexander Gustafsson,1,120,254,0.47000000000000003,130,264,1,7,0.14,0,0,NA,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,W,L,UFC Light Heavyweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/e2e23aee91e27847,Ryan Bader,0,52,133,0.39,55,136,1,6,0.16,0,0,NA,Rashad Evans,0,25,111,0.22,27,113,0,3,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,W,L,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/4b790d75c4bc694c,Shawn Jordan,0,20,56,0.35000000000000003,39,77,1,9,0.11,0,0,NA,Ruslan Magomedov,0,71,116,0.61,85,130,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley,L,W,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/c43e99000f3c77b5,Joseph Benavidez,0,48,146,0.32,48,146,0,1,0,0,0,NA,Ali Bagautinov,0,31,121,0.25,31,121,0,5,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley,W,L,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/bdc1561ed4c6e22f,Jessica Eye,0,30,54,0.55,77,104,1,1,1,1,0,NA,Julianna Pena,0,34,68,0.5,100,139,3,6,0.5,3,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Frank Collazo,L,W,Women's Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/7ab1cdfe3e540856,Yair Rodriguez,0,52,104,0.5,67,123,2,9,0.22,0,0,NA,Dan Hooker,0,19,79,0.24,85,162,1,3,0.33,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/2615d94ab16380f9,Alan Jouban,0,17,34,0.5,17,34,0,0,NA,0,0,NA,Albert Tumenov,1,19,41,0.46,19,41,0,1,0,0,0,NA,KO/TKO,1,2:55,3 Rnd (5-5-5),Frank Collazo,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/678db400f85ae15c,Adriano Martins,1,3,7,0.42,3,7,0,0,NA,0,0,NA,Islam Makhachev,0,4,15,0.26,4,15,0,0,NA,0,0,NA,KO/TKO,1,1:46,3 Rnd (5-5-5),Frank Collazo,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/32b030138bfd4f88,Rose Namajunas,0,13,33,0.39,14,36,1,1,1,1,0,NA,Angela Hill,0,12,22,0.54,16,26,0,0,NA,0,0,NA,Submission,1,2:47,3 Rnd (5-5-5),Joe Solis,W,L,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/fee873593f588437,Francisco Trevino,0,1,3,0.33,1,3,0,0,NA,0,0,NA,Sage Northcutt,0,21,31,0.67,21,31,1,1,1,0,0,NA,KO/TKO,1,0:57,3 Rnd (5-5-5),Herb Dean,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/278cd1803ccc004f,Chris Cariaso,0,37,79,0.46,54,104,0,1,0,1,1,NA,Sergio Pettis,1,37,122,0.3,80,169,3,4,0.75,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Joe Solis,L,W,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",http://ufcstats.com/fight-details/2b3b6e96cea0f757,Derrick Lewis,0,41,63,0.65,51,74,0,3,0,0,0,NA,Viktor Pesta,0,8,13,0.61,47,61,5,13,0.38,0,0,NA,KO/TKO,3,1:15,3 Rnd (5-5-5),Kerry Hatley,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/a4dd5c9a75763295,"September 26, 2015",http://ufcstats.com/fight-details/34fd6ac116645ae6,Josh Barnett,0,146,205,0.71,215,276,0,0,NA,0,0,NA,Roy Nelson,0,60,114,0.52,92,149,4,10,0.4,0,0,NA,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Steve Perceval,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/a4dd5c9a75763295,"September 26, 2015",http://ufcstats.com/fight-details/6712440cd01dffdb,Gegard Mousasi,0,17,24,0.7000000000000001,35,49,1,1,1,1,0,NA,Uriah Hall,1,18,24,0.75,22,28,0,0,NA,1,0,NA,KO/TKO,2,0:25,3 Rnd (5-5-5),Greg Kleynjans,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/a4dd5c9a75763295,"September 26, 2015",http://ufcstats.com/fight-details/26ac85fc4bee63a6,Kyoji Horiguchi,0,78,224,0.34,80,226,0,5,0,0,0,NA,Chico Camus,0,63,191,0.32,66,196,0,3,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Perceval,W,L,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/a4dd5c9a75763295,"September 26, 2015",http://ufcstats.com/fight-details/e7e244a0bf244e61,Takeya Mizugaki,0,70,160,0.43,88,180,0,1,0,0,0,NA,George Roop,0,47,112,0.41000000000000003,97,165,0,2,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Neil Swailes,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/a4dd5c9a75763295,"September 26, 2015",http://ufcstats.com/fight-details/1c5bed46920ab3e1,Katsunori Kikuno,0,1,1,1,1,1,0,0,NA,0,0,NA,Diego Brandao,1,14,17,0.8200000000000001,14,19,0,0,NA,0,0,NA,KO/TKO,1,0:28,3 Rnd (5-5-5),Steve Perceval,L,W,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/a4dd5c9a75763295,"September 26, 2015",http://ufcstats.com/fight-details/2ab47d509ee7dc6d,Mizuto Hirota,0,62,183,0.33,100,225,2,5,0.4,0,0,NA,Teruto Ishihara,2,88,168,0.52,89,169,0,1,0,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Greg Kleynjans,D,D,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/a4dd5c9a75763295,"September 26, 2015",http://ufcstats.com/fight-details/85e1b21ea88fe7e3,Keita Nakamura,1,40,87,0.45,85,138,0,2,0,1,0,NA,Li Jingliang,1,79,142,0.55,88,151,1,1,1,0,0,NA,Submission,3,2:17,3 Rnd (5-5-5),Neil Swailes,W,L,Welterweight Bout
