k,fighter,elo,match_id,date,weight_class
80,Michael McBride,1465.2902470272104,1325,2016-09-10,Lightweight
80,Michael McBride,1432.8061807424087,1027,2017-04-22,Lightweight
80,Michael McDonald,1666.8079821983386,3251,2012-04-21,Bantamweight
80,Michael McDonald,1604.4241539819282,2959,2013-02-16,Bantamweight
80,Michael McDonald,1566.0051063690992,2630,2013-12-14,Bantamweight
80,Michael Patt,1425.1153748125619,4189,2008-09-06,Light Heavyweight
80,Michel Prazeres,1620.3813126202183,2870,2013-05-18,Welterweight
80,Michel Prazeres,1649.3801310422234,1712,2015-11-21,Lightweight
80,Michel Prazeres,1680.375698142526,541,2018-05-19,Welterweight
80,Michel Quinones,1433.9082823143694,789,2017-11-11,Lightweight
80,Michelle Waterson,1682.6663447142173,1159,2016-12-17,Women's Strawweight
80,Michelle Waterson,1628.1523466920285,1033,2017-04-15,Women's Strawweight
80,Michelle Waterson,1585.5548847856426,736,2017-12-02,Women's Strawweight
80,Michihiro Omigawa,1353.0646322774269,4298,2008-01-23,Lightweight
80,Michinori Tanaka,1538.7169854922784,2405,2014-06-14,Bantamweight
80,Michinori Tanaka,1511.9735604417388,1300,2016-09-24,Bantamweight
80,Michinori Tanaka,1480.7674591641094,1121,2017-02-04,Bantamweight
80,Mickael Lebout,1461.7298507485336,1997,2015-04-11,Welterweight
80,Mickael Lebout,1502.601480673503,1840,2015-07-18,Lightweight
80,Mickael Lebout,1469.8807886146385,1743,2015-10-24,Lightweight
80,Mickey Gall,1575.628930961869,1602,2016-02-06,Welterweight
80,Mickey Gall,1618.582117304285,1160,2016-12-17,Welterweight
80,Mickey Gall,1569.3844726145853,802,2017-11-04,Welterweight
80,Miesha Tate,1550.3805484083298,2619,2013-12-28,Women's Bantamweight
80,Miesha Tate,1579.898877206891,2253,2014-09-20,Women's Bantamweight
80,Miesha Tate,1615.2473430207367,2074,2015-01-31,Women's Bantamweight
80,Miesha Tate,1565.2425578772702,1250,2016-11-12,Women's Bantamweight
80,Miguel Torres,1521.0073633922361,3386,2011-11-19,Bantamweight
80,Mike Brown,1443.1034191698952,3630,2011-01-22,Featherweight
80,Mike Brown,1485.709529770696,3496,2011-08-06,Featherweight
80,Mike Brown,1458.144792222055,2788,2013-08-17,Featherweight
80,Mike Ciesnolevicz,1540,4081,2009-02-21,Heavyweight
80,Mike Ciesnolevicz,1499.81482603436,4014,2009-06-20,Light Heavyweight
80,Mike de la Torre,1450.7214787867513,2056,2015-02-22,Featherweight
80,Mike de la Torre,1500.2880469445952,1694,2015-11-28,Featherweight
80,Mike de la Torre,1466.3322257853793,1050,2017-04-08,Featherweight
80,Mike Easton,1545.4382117193036,3042,2012-12-08,Bantamweight
80,Mike Easton,1515.7685605030854,2598,2014-01-15,Bantamweight
80,Mike Easton,1475.7851041230024,2403,2014-06-14,Bantamweight
80,Mike Grundy,1549.0509456122516,136,2019-03-16,Featherweight
80,Mike Guymon,1401.6950703222867,3884,2010-01-11,Welterweight
80,Mike Guymon,1454.4761080148933,3813,2010-05-08,Welterweight
80,Mike Kyle,1522.1612588031846,4751,2004-04-02,Heavyweight
80,Mike Lullo,1443.8698049131217,3461,2011-09-17,Featherweight
80,Mike Massenzio,1446.2665963449215,3430,2011-10-08,Middleweight
80,Mike Massenzio,1422.1383000787632,3337,2012-01-14,Middleweight
80,Mike Nickels,1540,4590,2006-06-24,Light Heavyweight
80,Mike Nickels,1503.6323241302257,4392,2007-07-07,Light Heavyweight
80,Mike Perry,1535.064183053941,710,2017-12-16,Welterweight
80,Mike Perry,1590.4773103758682,465,2018-07-07,Welterweight
80,Mike Pierce,1656.0704741525037,3397,2011-11-12,Welterweight
80,Mike Pierce,1682.2741451687468,3033,2012-12-14,Welterweight
80,Mike Pierce,1634.764253824978,2726,2013-10-09,Welterweight
80,Mike Pierce,1588.9543326137511,1674,2015-12-11,Welterweight
80,Mike Pyle,1569.0354219202509,3584,2011-03-19,Welterweight
80,Mike Pyle,1539.3845519191284,3491,2011-08-06,Welterweight
80,Mike Pyle,1564.242912842634,3343,2012-01-14,Welterweight
80,Mike Pyle,1607.477198248958,2856,2013-05-25,Welterweight
80,Mike Pyle,1635.9849016034068,2553,2014-02-22,Welterweight
80,Mike Pyle,1659.5507678866795,1597,2016-02-06,Welterweight
80,Mike Pyle,1606.9768401410026,614,2018-03-03,Welterweight
80,Mike Rhodes,1414.7942058286067,2389,2014-06-28,Welterweight
80,Mike Ricci,1462.1095305166673,2737,2013-09-21,Lightweight
80,Mike Rio,1470.3589604029435,2719,2013-10-19,Lightweight
80,Mike Russow,1626.4702842676404,3795,2010-05-29,Heavyweight
80,Mike Russow,1575.7296005599449,2990,2013-01-26,Heavyweight
80,Mike Santiago,1394.4545181175276,879,2017-09-02,Featherweight
80,Mike Stumpf,1457.2707886629423,3460,2011-09-17,Welterweight
80,Mike Stumpf,1420.5064304674088,2988,2013-01-26,Welterweight
80,Mike Swick,1696.2591468620262,4619,2006-03-04,Middleweight
80,Mike Swick,1661.6950059491496,4444,2007-04-07,Middleweight
80,Mike Swick,1608.1451557567748,3868,2010-02-06,Welterweight
80,Mike van Arsdale,1544.6826487119215,4675,2005-08-20,Light Heavyweight
80,Mike van Arsdale,1504.646942034865,4629,2006-02-04,Light Heavyweight
80,Mike Wilkinson,1459.9036388391767,2844,2013-06-08,Featherweight
80,Mike Wilkinson,1504.499517422164,2231,2014-10-04,Featherweight
80,Mikey Burnett,1506.731633889432,4983,1998-10-16,Welterweight
80,Mikey Burnett,1545.9567228615188,4977,1999-01-08,Lightweight
80,Minoki Ichihara,1478.9588139299085,5129,1994-03-11,Open Weight
80,Minotauro Nogueira,1574.2011949056496,4287,2008-02-02,Heavyweight
80,Minotauro Nogueira,1626.86732127764,3974,2009-08-29,Heavyweight
80,Minotauro Nogueira,1574.997662476396,2501,2014-04-11,Heavyweight
80,Minotauro Nogueira,1531.7415445279992,1811,2015-08-01,Heavyweight
80,Mirko Cro Cop,1519.6805546067803,4019,2009-06-13,Heavyweight
80,Mirko Cro Cop,1563.550383312571,3783,2010-06-12,Heavyweight
80,Mirko Cro Cop,1524.57380176887,3411,2011-10-29,Heavyweight
80,Mirsad Bektic,1618.2795876793289,2089,2015-01-24,Featherweight
80,Mirsad Bektic,1651.2973445133332,1274,2016-10-08,Featherweight
80,Mirsad Bektic,1691.3926244173133,506,2018-06-09,Featherweight
80,Misha Cirkunov,1598.6472659729932,1177,2016-12-10,Light Heavyweight
80,Misha Cirkunov,1547.2527050249525,996,2017-05-28,Light Heavyweight
80,Misha Cirkunov,1588.0753643813189,337,2018-10-27,Light Heavyweight
80,Mitch Gagnon,1494.986878988007,3112,2012-09-22,Bantamweight
80,Mitch Gagnon,1535.5639958234278,2500,2014-04-16,Bantamweight
80,Mitch Gagnon,1566.7839792189925,2221,2014-10-04,Bantamweight
80,Mitch Gagnon,1520.2511298949332,2116,2014-12-20,Bantamweight
80,Mizuto Hirota,1456.4145220868252,2940,2013-03-02,Featherweight
80,Mizuto Hirota,1419.9015481574609,2848,2013-06-08,Featherweight
80,Mizuto Hirota,1423.537345103216,1766,2015-09-26,Featherweight
80,Mizuto Hirota,1393.6700301505684,650,2018-02-10,Lightweight
80,Molly McCann,1504.60816298827,135,2019-03-16,Women's Flyweight
80,Montana De La Rosa,1580,480,2018-07-06,Women's Flyweight
80,Montana De La Rosa,1614.947243170166,190,2019-02-09,Women's Flyweight
80,Montel Jackson,1533.184807366952,418,2018-08-04,Bantamweight
80,Motonobu Tezuka,1414.4656417014269,2969,2013-02-16,Bantamweight
80,Movsar Evloev,1540,81,2019-04-20,Featherweight
80,Murilo Bustamante,1606.9002394830197,4925,2000-04-14,Middleweight
80,Muslim Salikhov,1505.12142528639,577,2018-04-14,Welterweight
80,Myles Jury,1651.8658384444973,2893,2013-04-20,Lightweight
80,Myles Jury,1671.1977737281018,2251,2014-09-20,Lightweight
80,Myles Jury,1695.1383107049742,704,2017-12-30,Featherweight
80,Nah-Shon Burrell,1540,2958,2013-02-23,Welterweight
80,Nah-Shon Burrell,1509.3863173217537,2860,2013-05-25,Welterweight
80,Nam Phan,1400.4340766570185,2646,2013-12-06,Bantamweight
80,Nam Phan,1368.346796867195,2547,2014-03-01,Bantamweight
80,Naoyuki Kotani,1399.874468777412,4458,2007-04-05,Lightweight
80,Naoyuki Kotani,1378.8613338783045,2336,2014-07-19,Lightweight
80,Naoyuki Kotani,1351.820025428772,2211,2014-10-25,Lightweight
80,Nasrat Haqparast,1536.6143304653351,342,2018-10-27,Lightweight
80,Nate Diaz,1754.5136793846293,3841,2010-03-27,Welterweight
80,Nate Diaz,1707.2448219632938,3558,2011-04-30,Welterweight
80,Nate Diaz,1720.9796499278348,3445,2011-09-24,Lightweight
80,Nate Diaz,1677.7693248914845,2128,2014-12-13,Lightweight
80,Nate Loughran,1494.8023471483618,4136,2008-12-10,Middleweight
80,Nate Marquardt,1602.3437135638733,4235,2008-06-07,Middleweight
80,Nate Marquardt,1633.674120038551,4075,2009-02-21,Middleweight
80,Nate Marquardt,1677.130497207451,3720,2010-09-15,Middleweight
80,Nate Marquardt,1648.4630971119018,3678,2010-11-13,Middleweight
80,Nate Marquardt,1618.489328788357,1487,2016-05-14,Middleweight
80,Nate Marquardt,1643.665433667005,1289,2016-10-01,Middleweight
80,Nate Marquardt,1602.7024340376995,1129,2017-01-28,Middleweight
80,Nate Marquardt,1571.1859381862196,987,2017-06-03,Middleweight
80,Nate Quarry,1605.4980887153902,4694,2005-06-04,Middleweight
80,Nate Quarry,1634.9699840674589,4684,2005-08-06,Middleweight
80,Nate Quarry,1606.1279918408977,4643,2005-11-19,Middleweight
80,Nate Quarry,1632.4539774982625,4363,2007-09-19,Middleweight
80,Nate Quarry,1662.0321107569791,3967,2009-09-16,Middleweight
80,Nathan Coy,1464.7665321965746,1043,2017-04-15,Welterweight
80,Neil Magny,1684.487537764131,2800,2013-08-03,Welterweight
80,Neil Magny,1625.4764981090154,2695,2013-11-06,Welterweight
80,Neil Magny,1664.0709622271904,2455,2014-05-10,Welterweight
80,Neil Magny,1682.3910512169693,2393,2014-06-28,Welterweight
80,Neil Magny,1699.6489897258334,2210,2014-10-25,Welterweight
80,Neil Magny,1663.8467871186506,860,2017-09-09,Welterweight
80,Neil Magny,1618.8617789668942,299,2018-11-17,Welterweight
80,Neil Seery,1498.887648313144,2338,2014-07-19,Flyweight
80,Neil Wain,1470.9310052199373,4168,2008-10-18,Heavyweight
80,Nicco Montano,1548.5068371653872,745,2017-12-01,Women's Flyweight
80,Nick Agallar,1459.929461572128,4769,2003-11-21,Lightweight
80,Nick Catone,1492.600287671368,4059,2009-04-01,Middleweight
80,Nick Catone,1455.6323077745665,3023,2012-12-15,Welterweight
80,Nick Catone,1491.9627073987422,2580,2014-02-01,Middleweight
80,Nick Denis,1490.7294452353858,3246,2012-05-05,Bantamweight
80,Nick Diaz,1633.4945850620716,4750,2004-04-02,Welterweight
80,Nick Diaz,1591.7246659865418,4601,2006-04-15,Welterweight
80,Nick Hein,1497.6063072362585,1768,2015-09-26,Lightweight
80,Nick Hein,1539.3384728707235,1331,2016-09-03,Lightweight
80,Nick Osipczak,1479.924913093298,3821,2010-04-10,Welterweight
80,Nick Pace,1461.467269408474,3664,2010-12-04,Bantamweight
80,Nick Ring,1563.0737170442308,3607,2011-02-26,Middleweight
80,Nick Ring,1520.3543606069393,3447,2011-09-24,Middleweight
80,Nico Musoke,1530.8699770505634,2564,2014-02-15,Welterweight
80,Nicolae Negumereanu,1455.507950408059,133,2019-03-16,Light Heavyweight
80,Nicolas Dalby,1516.0361354394684,1535,2016-04-10,Welterweight
80,Nicolas Dalby,1465.3636383399153,1333,2016-09-03,Welterweight
80,Nik Lentz,1605.333479757992,3959,2009-09-19,Lightweight
80,Nik Lentz,1599.8494733225616,3883,2010-01-11,Lightweight
80,Nik Lentz,1633.6318828165706,3831,2010-03-31,Lightweight
80,Nik Lentz,1673.3988229588235,3677,2010-11-20,Lightweight
80,Nik Lentz,1691.950977472657,3576,2011-03-26,Lightweight
80,Nik Lentz,1706.846319739523,775,2017-11-18,Lightweight
80,Nik Lentz,1731.2531078108827,184,2019-02-17,Lightweight
80,Nikita Krylov,1515.2098215796377,2765,2013-08-31,Heavyweight
80,Nikita Krylov,1552.860612576971,2595,2014-01-25,Heavyweight
80,Nikita Krylov,1516.3136643875598,2524,2014-03-15,Light Heavyweight
80,Nikita Krylov,1559.2164889627086,2087,2015-01-24,Light Heavyweight
80,Nikita Krylov,1606.0852968844565,91,2019-04-13,Light Heavyweight
80,Niklas Backstrom,1494.949062400293,2433,2014-05-31,Featherweight
80,Niklas Backstrom,1446.7776914249903,1894,2015-06-20,Featherweight
80,Niko Price,1561.6956823839587,811,2017-10-28,Welterweight
80,Niko Price,1604.5391672485437,453,2018-07-14,Welterweight
80,Niko Price,1641.1086480062086,139,2019-03-09,Welterweight
80,Nina Ansaroff,1543.4483755934384,435,2018-07-28,Women's Strawweight
80,Nina Ansaroff,1511.0652211887234,6,2019-06-08,Women's Strawweight
80,Ning Guangyou,1507.749843149217,1953,2015-05-16,Bantamweight
80,Noad Lahat,1527.7710453903808,2332,2014-07-26,Featherweight
80,Nolan Ticman,1406.8557186059302,1955,2015-05-16,Flyweight
80,Nordine Taleb,1674.9804879130456,2498,2014-04-16,Middleweight
80,Nordine Taleb,1619.9169122971002,1816,2015-08-01,Welterweight
80,Nordine Taleb,1585.1130297172222,1098,2017-02-19,Welterweight
80,Nordine Taleb,1611.1997613056767,999,2017-05-28,Welterweight
80,Nordine Taleb,1573.821044791769,341,2018-10-27,Welterweight
80,Norifumi Yamamoto,1399.24251071374,3291,2012-02-25,Bantamweight
80,Norifumi Yamamoto,1402.4108700515028,2043,2015-02-28,Bantamweight
80,Norman Parke,1625.6637670804676,1740,2015-10-24,Lightweight
80,Norman Parke,1592.5644743253517,1575,2016-02-27,Lightweight
80,Oli Thompson,1469.2227158855208,3282,2012-03-02,Heavyweight
80,Oli Thompson,1429.5991848286662,3131,2012-08-04,Heavyweight
80,Olivier Aubin-Mercier,1600.2959504691585,1786,2015-08-23,Lightweight
80,Olivier Aubin-Mercier,1624.8905858018402,1446,2016-06-18,Lightweight
80,Oluwale Bamgbose,1440.0455529194285,1800,2015-08-08,Middleweight
80,Oluwale Bamgbose,1414.9355281741618,988,2017-06-03,Middleweight
80,Omari Akhmedov,1613.2487801422512,2680,2013-11-09,Middleweight
80,Omari Akhmedov,1573.2588662714288,1682,2015-12-10,Welterweight
80,Omari Akhmedov,1614.2807253699416,142,2019-03-09,Middleweight
80,Orlando Wiet,1460.870982389246,5126,1994-03-11,Open Weight
80,Orlando Wiet,1505.3569267705027,5132,1994-03-11,Open Weight
80,Oskar Piechota,1540.6287860244145,640,2018-02-18,Middleweight
80,Ovince Saint Preux,1601.505045521932,2400,2014-06-14,Light Heavyweight
80,Ovince Saint Preux,1561.0914121969688,2311,2014-08-16,Light Heavyweight
80,Ovince Saint Preux,1595.6549158145526,1985,2015-04-18,Light Heavyweight
80,Ovince Saint Preux,1628.7387629566533,1594,2016-02-06,Light Heavyweight
80,Ovince Saint Preux,1579.6349259264111,1116,2017-02-04,Light Heavyweight
80,Ovince Saint Preux,1642.6201480622456,839,2017-09-22,Light Heavyweight
80,Ovince Saint Preux,1665.8211562540137,487,2018-06-23,Light Heavyweight
80,Pablo Garza,1552.5101283295567,3564,2011-04-30,Featherweight
80,Paddy Holohan,1517.3707632190642,2099,2015-01-18,Flyweight
80,Paddy Holohan,1559.2961877978978,1838,2015-07-18,Flyweight
80,Paige VanZant,1524.52841516449,1677,2015-12-10,Women's Strawweight
80,Paige VanZant,1561.7091593101495,215,2019-01-19,Women's Flyweight
80,Papy Abedi,1433.5223053544187,3401,2011-11-05,Welterweight
80,Pat Audinwood,1431.9548388035885,3716,2010-09-25,Lightweight
80,Pat Barry,1457.4511353284956,4035,2009-05-23,Heavyweight
80,Pat Barry,1432.0026194420343,3432,2011-10-01,Heavyweight
80,Pat Barry,1479.732662995103,3018,2012-12-15,Heavyweight
80,Pat Barry,1454.3002359968048,2832,2013-06-15,Heavyweight
80,Pat Barry,1414.066744663167,2643,2013-12-06,Heavyweight
80,Pat Miletich,1654.0145746753335,4998,1998-03-13,Lightweight
80,Pat Miletich,1678.2923167578704,4875,2001-06-29,Welterweight
80,Patrick Cote,1579.962262127241,4723,2004-10-22,Light Heavyweight
80,Patrick Cote,1528.8992388928145,4513,2006-11-11,Middleweight
80,Patrick Cote,1556.1416610992037,4472,2007-02-03,Middleweight
80,Patrick Cote,1591.6252961573582,4214,2008-07-05,Middleweight
80,Patrick Cote,1547.3136010408607,3694,2010-10-23,Middleweight
80,Patrick Cote,1519.1917794792457,2246,2014-09-27,Welterweight
80,Patrick Cote,1497.2196246027236,1048,2017-04-08,Welterweight
80,Patrick Cummins,1524.0305795435722,2417,2014-06-07,Light Heavyweight
80,Patrick Cummins,1561.4848256291066,1815,2015-08-01,Light Heavyweight
80,Patrick Cummins,1518.3769029560096,1490,2016-05-14,Light Heavyweight
80,Patrick Smith,1492.6453366092408,5122,1994-03-11,Catch Weight
80,Patrick Smith,1533.491947071413,5128,1994-03-11,Open Weight
80,Patrick Smith,1569.6479435891197,5135,1994-03-11,Open Weight
80,Patrick Smith,1601.7351378953606,5096,1995-07-14,Open Weight
80,Patrick Williams,1417.742322924176,1037,2017-04-15,Bantamweight
80,Paul Bradley,1444.1695148025192,3497,2011-08-06,Middleweight
80,Paul Buentello,1525.9064867418012,3902,2009-12-12,Heavyweight
80,Paul Craig,1490.595955280194,1090,2017-03-04,Light Heavyweight
80,Paul Felder,1572.043935089469,1776,2015-09-05,Lightweight
80,Paul Felder,1615.1710929470696,921,2017-07-16,Lightweight
80,Paul Kelly,1494.451211357452,4311,2008-01-19,Welterweight
80,Paul Kelly,1535.089984949793,4082,2009-02-21,Welterweight
80,Paul Kelly,1571.1254227367635,4026,2009-06-13,Lightweight
80,Paul Kelly,1599.60556357138,3676,2010-11-20,Lightweight
80,Paul Redmond,1424.9224487680185,1841,2015-07-18,Featherweight
80,Paul Rodriguez,1459.9401204611368,4879,2001-06-29,Lightweight
80,Paul Taylor,1496.7299064538822,4025,2009-06-13,Middleweight
80,Paul Taylor,1454.7283310366063,3696,2010-10-23,Lightweight
80,Paulo Costa,1638.930350950594,468,2018-07-07,Middleweight
80,Paulo Thiago,1541.8623188814854,3262,2012-04-14,Welterweight
80,Paulo Thiago,1492.6862116185637,2271,2014-09-13,Welterweight
80,Pawel Pawlak,1431.0109652095787,2437,2014-05-31,Welterweight
80,Pawel Pawlak,1478.0636701939525,1993,2015-04-11,Welterweight
80,Pearl Gonzalez,1429.7195728032445,835,2017-10-07,Women's Strawweight
80,Pedro Munhoz,1582.5417304079924,2556,2014-02-22,Bantamweight
80,Pedro Munhoz,1615.8635176322284,1438,2016-07-07,Bantamweight
80,Pedro Munhoz,1655.2760054312448,807,2017-10-28,Bantamweight
80,Pedro Rizzo,1646.3314370769274,4960,1999-05-07,Heavyweight
80,Pedro Rizzo,1671.0105137635978,4938,1999-11-19,Heavyweight
80,Pedro Rizzo,1626.9326483693421,4880,2001-05-04,Heavyweight
80,Pedro Rizzo,1592.9439915174592,4856,2001-11-02,Heavyweight
80,Pedro Rizzo,1551.1252636211427,4799,2003-02-28,Heavyweight
80,Pedro Rizzo,1586.2403473252853,4786,2003-06-06,Heavyweight
80,Pedro Rizzo,1626.042262158225,4767,2003-11-21,Heavyweight
80,Per Eklund,1429.7516361797593,4313,2008-01-19,Lightweight
80,Per Eklund,1472.1854445092865,4172,2008-10-18,Lightweight
80,Pete Sell,1493.2730904969205,4715,2005-02-05,Middleweight
80,Pete Sell,1441.3890948168416,4517,2006-11-11,Middleweight
80,Pete Sell,1412.3222087013392,4447,2007-04-07,Middleweight
80,Pete Spratt,1487.0131667247545,4828,2002-06-22,Welterweight
80,Pete Spratt,1549.3140625365286,4788,2003-04-25,Welterweight
80,Pete Spratt,1499.0496776484165,4418,2007-06-12,Welterweight
80,Pete Williams,1487.9349320185588,4984,1998-10-16,Heavyweight
80,Pete Williams,1529.3234162235003,4961,1999-05-07,Heavyweight
80,Pete Williams,1482.547807300693,4884,2001-05-04,Heavyweight
80,Pete Williams,1449.6299723940117,4857,2001-11-02,Heavyweight
80,Peter Sobotta,1517.955809364196,1889,2015-06-20,Welterweight
80,Petr Yan,1685.4527071528594,490,2018-06-23,Bantamweight
80,Phil Davis,1675.401761464967,3746,2010-08-07,Light Heavyweight
80,Phil Davis,1700.667881977584,3670,2010-11-20,Light Heavyweight
80,Phil Davis,1727.0576620041154,3565,2011-03-26,Light Heavyweight
80,Phil Davis,1680.0300124517723,3315,2012-01-28,Light Heavyweight
80,Phil Davis,1657.6199873624216,3129,2012-08-04,Light Heavyweight
80,Phil Davis,1679.003562415992,3073,2012-10-13,Light Heavyweight
80,Phil Davis,1698.1062682259878,2879,2013-04-27,Light Heavyweight
80,Phil Davis,1651.2909095498587,2082,2015-01-24,Light Heavyweight
80,Phil Harris,1449.3739730835357,2970,2013-02-16,Flyweight
80,Philip De Fries,1550.7219345329315,3405,2011-11-05,Heavyweight
80,Philip De Fries,1535.4910698622118,3298,2012-02-15,Heavyweight
80,Philip De Fries,1488.3805561050528,3013,2012-12-29,Heavyweight
80,Phillipe Nover,1393.2071657101208,3873,2010-02-06,Lightweight
80,Phillipe Nover,1443.6315703925547,1948,2015-05-16,Featherweight
80,Phillipe Nover,1418.52248293526,1687,2015-12-10,Featherweight
80,Phillipe Nover,1393.5787358806965,1294,2016-09-24,Featherweight
80,Phillipe Nover,1365.4039804733113,1111,2017-02-11,Featherweight
80,Piotr Hallmann,1485.5250679966946,2411,2014-06-07,Lightweight
80,Poliana Botelho,1587.479991874237,543,2018-05-19,Women's Strawweight
80,Priscila Cachoeira,1403.2916873951717,654,2018-02-03,Women's Flyweight
80,Quinn Mulhern,1430.496697373773,2933,2013-03-16,Welterweight
